,prcp,srad,swe,tmax,tmin,vp
1980-11-29 12:00:00,0.0,185.48837,0.0,7.0804152,-1.7665124,523.5386
1980-11-30 12:00:00,0.24712028,163.9778,0.0,8.703322,1.0044159,648.26117
1980-12-01 12:00:00,1.3791388,169.94843,0.0,6.9502316,-1.3558005,537.48224
1980-12-02 12:00:00,0.0,220.05673,0.0,10.458476,-0.67768717,541.9884
1980-12-03 12:00:00,0.0,182.26712,0.0,12.644433,4.293646,794.8843
1980-12-04 12:00:00,7.3084483,130.874,0.0,11.855796,4.391114,829.5976
1980-12-05 12:00:00,3.846629,160.58884,0.0,7.0226336,-0.9381458,562.5925
1980-12-06 12:00:00,0.97154266,146.0277,0.008654262,3.235582,-2.8954434,495.06967
1980-12-07 12:00:00,0.0,139.59558,0.00856772,1.4848052,-3.9325142,457.8897
1980-12-08 12:00:00,0.0,152.66586,0.00856772,-0.04046083,-5.905971,394.68845
1980-12-09 12:00:00,0.0,166.75845,0.00856772,0.18055388,-6.428094,379.2982
1980-12-10 12:00:00,0.0,159.59508,0.00856772,-0.38923198,-6.73011,371.16742
1980-12-11 12:00:00,0.0,223.49397,0.00856772,2.7799156,-7.491021,332.8851
1980-12-12 12:00:00,0.0,226.99887,0.00856772,2.9373453,-8.105576,316.69095
1980-12-13 12:00:00,0.0,210.40916,0.00856772,0.60356337,-9.056426,298.92374
1980-12-14 12:00:00,0.0,173.13446,0.00856772,-1.1505798,-8.295726,322.63516
1980-12-15 12:00:00,0.0,172.3745,0.00856772,2.6000195,-4.5117354,425.35965
1980-12-16 12:00:00,0.0,179.23586,0.00856772,2.2932713,-5.0081673,411.4566
1980-12-17 12:00:00,0.0,158.39056,0.00856772,1.2260364,-4.923925,418.8238
1980-12-18 12:00:00,0.0,170.5169,0.008329728,1.2793097,-5.4785156,393.48373
1980-12-19 12:00:00,0.0,167.9891,0.0083254,1.469338,-5.046653,407.14194
1980-12-20 12:00:00,0.0,167.16498,0.0083254,0.5236672,-5.747927,392.66226
1980-12-21 12:00:00,2.0570595,146.46382,0.02704457,1.8777262,-4.210636,443.8576
1980-12-22 12:00:00,1.3945738,193.69423,0.020579835,5.684204,-2.9669473,475.41833
1980-12-23 12:00:00,0.023303764,219.67213,0.010980096,7.7482715,-2.09373,495.37366
1980-12-24 12:00:00,0.080752924,209.69478,0.008970142,6.418217,-2.6611207,483.41974
1980-12-25 12:00:00,0.9192644,198.22632,0.0057767197,7.8081374,-0.63019466,561.7418
1980-12-26 12:00:00,0.0,230.91432,0.0017871052,10.083626,-1.2480571,524.5958
1980-12-27 12:00:00,0.0,229.35442,0.0,9.594416,-1.5343444,513.88464
1980-12-28 12:00:00,0.0,220.4437,0.0,8.100527,-2.0277238,499.44516
1980-12-29 12:00:00,0.0,237.06058,0.0,7.151895,-4.8757615,400.38324
1980-12-30 12:00:00,0.0,234.2716,0.0,6.883678,-4.727298,405.909
