,prcp,srad,swe,tmax,tmin,vp
1980-12-10 12:00:00,0.0,271.53168,30.409897,1.0645499,-14.601414,205.43823
1980-12-11 12:00:00,0.0,271.20456,30.409897,4.239047,-11.7334,256.30295
1980-12-12 12:00:00,0.0,263.2988,30.409897,4.368234,-10.936312,273.32068
1980-12-13 12:00:00,0.0,252.64607,30.409897,2.6192493,-11.915368,252.81761
1980-12-14 12:00:00,0.0,233.30417,30.409897,1.3190556,-11.490331,260.01852
1980-12-15 12:00:00,0.0,222.39017,30.409897,2.200198,-9.463641,302.5556
1980-12-16 12:00:00,0.0007623888,237.46458,30.401667,4.7140493,-8.257607,329.88013
1980-12-17 12:00:00,0.0,240.80336,30.362558,5.8502164,-7.5694466,348.25427
1980-12-18 12:00:00,0.0,223.8872,30.304935,5.195363,-6.779838,369.6565
1980-12-19 12:00:00,0.0,208.28293,30.20009,4.3110633,-6.283774,385.0843
1980-12-20 12:00:00,0.0,226.83675,30.197172,3.836994,-8.184611,335.71887
1980-12-21 12:00:00,0.16628228,231.74997,30.132195,6.4075365,-5.8596478,398.94556
1980-12-22 12:00:00,1.8584657,186.2292,29.308079,8.79514,-1.7947384,539.4208
1980-12-23 12:00:00,1.0441656,195.5129,29.541079,5.445052,-4.871576,439.49075
1980-12-24 12:00:00,0.0,249.95595,29.506565,7.214713,-6.8540072,380.97128
1980-12-25 12:00:00,0.14067133,216.124,29.26503,8.097846,-3.1601017,498.65482
1980-12-26 12:00:00,0.0,252.12915,29.095665,10.543773,-4.039223,468.02362
1980-12-27 12:00:00,0.021413596,255.19481,28.798752,11.610368,-3.6164272,478.8232
1980-12-28 12:00:00,0.0,241.51787,28.65803,8.951595,-4.3911915,451.07385
1980-12-29 12:00:00,0.0,257.75626,28.622055,8.414787,-6.5607743,381.96796
1980-12-30 12:00:00,0.0,262.1177,28.52705,9.454556,-6.4738584,385.54263
