,prcp,srad,swe,tmax,tmin,vp
1980-11-11 12:00:00,1.8302549,217.82126,11.290881,12.630952,-1.9437816,538.191
1980-11-12 12:00:00,12.457376,92.03041,11.234115,5.568236,-0.8835487,576.30804
1980-11-13 12:00:00,1.9026667,120.54967,12.060603,1.8957927,-4.959645,432.87997
1980-11-14 12:00:00,0.8859304,194.04588,12.94248,0.41803992,-10.497568,284.8175
1980-11-15 12:00:00,0.045695625,246.59657,12.9881735,-0.77650976,-15.696116,188.1732
1980-11-16 12:00:00,0.0032151912,265.24188,12.991387,2.0628524,-15.683504,188.39285
1980-11-17 12:00:00,0.0,265.12054,12.991387,3.2118592,-14.997037,196.2886
1980-11-18 12:00:00,0.0,263.4353,12.991387,4.648632,-13.594574,218.26785
1980-11-19 12:00:00,0.0,253.65352,12.991387,4.6690106,-12.553787,236.21194
1980-11-20 12:00:00,0.0,257.59076,12.991387,6.1255183,-11.954693,249.05583
1980-11-21 12:00:00,0.47264415,246.62733,13.4479475,6.0959725,-11.502021,257.92303
1980-11-22 12:00:00,2.4304862,133.42995,14.023353,3.7652168,-5.36399,415.07175
1980-11-23 12:00:00,3.0389092,184.44763,16.33761,3.8205528,-8.697086,322.75696
1980-11-24 12:00:00,3.5075538,92.42522,17.450367,-0.44850072,-6.145314,391.0296
1980-11-25 12:00:00,0.0,227.9307,17.450367,-0.23637582,-13.945974,213.27388
1980-11-26 12:00:00,0.0,220.69943,17.450367,2.0341733,-11.375582,262.4252
1980-11-27 12:00:00,0.0,230.9881,17.450367,2.60683,-11.845294,253.37013
1980-11-28 12:00:00,0.0,214.97575,17.40638,5.068199,-7.9398255,342.53845
1980-11-29 12:00:00,0.0,234.96362,17.367285,7.979106,-7.1258845,362.75952
1980-11-30 12:00:00,4.6830688,126.42538,17.04557,5.56685,-2.895871,499.08136
1980-12-01 12:00:00,3.6580267,161.71916,20.678883,1.9338822,-8.978415,315.7217
1980-12-02 12:00:00,1.3543347,230.5804,21.696302,6.810828,-9.519543,305.635
1980-12-03 12:00:00,0.35070005,181.55072,20.52561,8.08343,-2.4520257,517.006
1980-12-04 12:00:00,8.8536825,117.30702,20.707922,5.7268357,-2.3851643,523.53046
1980-12-05 12:00:00,5.3364086,160.86343,25.58973,1.5143225,-9.346597,309.22662
1980-12-06 12:00:00,1.7786859,194.43462,27.355825,-2.4689941,-14.377131,211.6474
1980-12-07 12:00:00,0.42488092,222.49973,27.780697,-3.6251163,-16.509285,177.92896
1980-12-08 12:00:00,0.090697825,236.29666,27.871395,-6.0622144,-19.839655,134.73299
1980-12-09 12:00:00,0.0,249.33878,27.871395,-4.4890294,-19.701033,133.91467
1980-12-10 12:00:00,0.0,253.28932,27.871395,-3.27215,-18.908634,140.88524
1980-12-11 12:00:00,0.0,259.81207,27.871395,1.5695398,-15.084257,193.79684
1980-12-12 12:00:00,0.039567303,247.79672,27.910965,0.056944113,-15.39597,187.7406
1980-12-13 12:00:00,0.0,250.99983,27.910965,-0.16770639,-16.42354,171.77351
1980-12-14 12:00:00,0.0,234.43135,27.910965,-2.0665884,-16.80967,167.32341
1980-12-15 12:00:00,0.0,236.36838,27.910965,3.3084407,-11.532427,255.96968
1980-12-16 12:00:00,0.0,233.54536,27.907892,3.3438413,-11.088984,264.40427
1980-12-17 12:00:00,0.032187738,208.41003,27.904654,1.9977719,-10.155579,285.23917
1980-12-18 12:00:00,0.0,217.10036,27.902838,2.0428998,-10.745734,272.63135
1980-12-19 12:00:00,0.0,208.28162,27.89416,0.599241,-11.246849,262.44818
1980-12-20 12:00:00,0.0,222.28789,27.89416,0.82572705,-11.887213,248.5118
1980-12-21 12:00:00,0.99422663,208.10588,28.786268,3.7000082,-8.980139,314.07382
1980-12-22 12:00:00,0.7904586,159.98558,27.681164,5.5416646,-3.363196,480.73108
1980-12-23 12:00:00,0.09392624,173.11356,26.927124,4.655168,-4.436152,446.80338
1980-12-24 12:00:00,0.5763416,202.3137,26.905191,5.1658983,-6.756684,377.63223
1980-12-25 12:00:00,2.9685328,129.1107,25.892263,5.1528287,-2.8316014,500.21915
1980-12-26 12:00:00,0.0,211.99881,24.755533,9.141838,-3.100147,494.54108
1980-12-27 12:00:00,0.0,225.35059,23.97599,9.565514,-3.6665192,467.40833
1980-12-28 12:00:00,0.0,209.40134,23.444433,7.690053,-4.220549,451.38843
1980-12-29 12:00:00,0.0,243.4787,23.397543,6.9022927,-8.26438,334.24475
1980-12-30 12:00:00,0.0,237.59042,23.386133,7.24398,-7.481924,351.13675
